title,image,date,latitude,longitude
"Highway bridge spanning Naruko Gorge in autumn colors on rocky cliffs, Osaki, Miyagi, Japan",https://windows10spotlight.com/wp-content/uploads/2021/12/7b9613db4ba5c434563d70fb39e03f11-1024x576.jpg,12/27/2021,38.729115,140.690962
"The Milky Way above Arches National Park, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2024/02/66d372d62818b8aaf07973474f390f32-1024x576.jpg,2/24/2024,38.7328166,-109.5746222
"Arches National Park's double arches offer pretty unique views of the sky, Moab, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2022/12/b8caeb07793bda46651efe13d3c548c6-1024x576.jpg,12/26/2022,38.7328166,-109.5746222
"Winding road at Arches National Park, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2021/05/7b7cad1c004974f7b2a49e086a532dc5-1024x576.jpg,5/23/2021,38.7328166,-109.5746222
"Double Natural Arch in Arches National Park, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2017/09/2aa69c7f2bf9b02fca1f18e7820ed526-1024x576.jpg,9/28/2017,38.7328166,-109.5746222
"Beautiful sunset with Delicate Arch, Arches National Park, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2024/09/c6edc062a5fb34a932cc90e7594ef72d-1024x576.jpg,9/20/2024,38.7436297,-109.4993124
"Delicate Arch in Arches National Park at night, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2016/11/e0124e5ca2ec5ef99f64206094b6e11d-1024x576.jpg,11/6/2016,38.7436297,-109.4993124
"Vasco da Gama Bridge over Tagus River in Lisbon at sunrise, Portugal",https://windows10spotlight.com/wp-content/uploads/2020/05/92a720e69d0bdaba58f486db143004ea-1024x576.jpg,5/19/2020,38.758039,-9.0374668
"Natural Arch Delicate Arch with Milky Way at night, Arches National Park, Moab, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2021/06/b965c64fb4ddedaa4b6d6a556ad78f3d-1024x576.jpg,6/6/2021,38.7642937,-109.5811041
"Delicate Arch in Arches National Park, Moab, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2017/09/75ca59db450edd902466ecb433612e79-1024x576.jpg,9/5/2017,38.7642937,-109.5811041
"Carson River reflects the clouds overhead at sunset in Hope Valley, California, USA",https://windows10spotlight.com/wp-content/uploads/2017/12/68f3c78ef8ebbded0d3a1a03ac0730d6-1024x576.jpg,12/13/2017,38.7752532,-119.9333135
"Good Morning Lisbon, Ponte Vasco da Gama, Parque das Nações, Portugal",https://windows10spotlight.com/wp-content/uploads/2016/11/fae34d27c9366932bac46f213c3cf905-1024x576.jpg,11/12/2016,38.7866404,-9.0962667
"Landscape with dawn and green trees at National Palace of Pena, Sintra near Lisbon, Portugal",https://windows10spotlight.com/wp-content/uploads/2023/11/9b7e2c44c72223f6955e73d383bd8b31-1024x576.jpg,11/28/2023,38.7875851,-9.3906089
"Pena National Palace in Sintra, Portugal",https://windows10spotlight.com/wp-content/uploads/2022/02/96d6727941b053b36cea183dd7a29ade-1024x576.jpg,2/21/2022,38.7875851,-9.3906089
"Sunset over Praia Ursa Beach near Cabo da Roca, Colares, Sintra, Lisbon, Portugal",https://windows10spotlight.com/wp-content/uploads/2025/12/5ca47e39dda623fccd14ba15ae2365f6-1024x576.jpg,10/24/2025,38.7905562,-9.4922968
"Sand beach among rocks on summer evening sunset, Ursa Beach near Cape Roca, Portugal",https://windows10spotlight.com/wp-content/uploads/2024/07/133997b6a5fceb17b4bcc55d76a35a76-1024x576.jpg,7/17/2024,38.7905562,-9.4922968
"Atlantic beach close to Lisabon at sunset, Praia da Ursa, Sintra, west coast of Portugal",https://windows10spotlight.com/wp-content/uploads/2024/02/5895c3595fe219d6bc12da4aa1106a5f-1024x576.jpg,2/23/2024,38.7905562,-9.4922968
"Stone formations at Praia Ursa beach against the morning sun, Sintra, Portugal",https://windows10spotlight.com/wp-content/uploads/2020/10/5d68e57e335040f5b50089cd9dfd5ea9-1024x576.jpg,10/26/2020,38.7905562,-9.4922968
"Ursa Beach at the coast of Sintra, Portugal",https://windows10spotlight.com/wp-content/uploads/2020/09/47c444383d2f5c6749356c1b47178c20-1024x576.jpg,9/4/2020,38.7905562,-9.4922968
"Spring rolling hills of wheat and fallow fields, Palouse Country, Washington State, USA",https://windows10spotlight.com/wp-content/uploads/2024/05/5d0bc966a68372bca03d7cd1a5d93f50-1024x576.jpg,5/12/2024,38.7945952,-106.5348379
"Macro image of teal and yellow macaw feathers, USA",https://windows10spotlight.com/wp-content/uploads/2024/02/9bbb52c6138f4952a97025cf479043da-1024x576.jpg,2/12/2024,38.7945952,-106.5348379
"Yakima River Canyon, Columbia Plateau, near Yakima, Washington state, USA",https://windows10spotlight.com/wp-content/uploads/2022/07/2152309990840aaef6fd2e067f9b63a8-1024x576.jpg,7/3/2022,38.7945952,-106.5348379
"Background made of hydrangea flower, summer and spring vibe, extreme close-up, USA",https://windows10spotlight.com/wp-content/uploads/2021/07/8ec8f42251273793e4a28248a2b00178-1024x576.jpg,7/25/2021,38.7945952,-106.5348379
"Rainforest in Olympic National Park, Washigton state, USA",https://windows10spotlight.com/wp-content/uploads/2020/04/d68284aafe75658df389e041d4759412-1024x576.jpg,4/9/2020,38.7945952,-106.5348379
"Portrait of Highland Cattle calves standing on grassy field against cloudy sky, USA",https://windows10spotlight.com/wp-content/uploads/2020/03/b703fc43d4c83f7995c83f126152de4c-1024x576.jpg,3/14/2020,38.7945952,-106.5348379
"Red fuzzy flower buds and unusual flowers of Kangaroo Paw, Anigozanthos cultivar, USA",https://windows10spotlight.com/wp-content/uploads/2020/03/f8db811965877041a8390fceaebda39f-1024x576.jpg,3/10/2020,38.7945952,-106.5348379
"Great Smoky Mountains National Park sunrise landscape at Oconaluftee, USA",https://windows10spotlight.com/wp-content/uploads/2018/01/0a2871ad6b56bcb1c830957d63f3912a-1024x576.jpg,1/27/2018,38.7945952,-106.5348379
"Aerial view of country road through forest, USA",https://windows10spotlight.com/wp-content/uploads/2018/01/6195fded386518c39f49cd6b19fa62fc-1024x576.jpg,1/2/2018,38.7945952,-106.5348379
"Old town view at Sintra National Palace, Lisbon, Portugal",https://windows10spotlight.com/wp-content/uploads/2019/02/11fc88e8efd57a213b55703272b2a619-1024x576.jpg,2/10/2019,38.7976627,-9.3906554
"Double O Arch in Arches National Park, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2021/04/7158aa81aaae135c57dea75fd73446a9-1024x576.jpg,4/22/2021,38.7990888,-109.6211157
"Wave Rock at sunset in the Valley of Fire State Park, Nevada, USA",https://windows10spotlight.com/wp-content/uploads/2018/07/6892270cbb92df2cef83429c8bb7a7e0-1024x576.jpg,7/31/2018,38.8026097,-116.419389
"Aerial view of Palace da Pena, Sintra, Lisboa, Portugal",https://windows10spotlight.com/wp-content/uploads/2022/07/e1bfb7333529e466753ede57eb4b5832-1024x576.jpg,7/26/2022,38.8083534,-9.3312174
"Beech grove around a lake, Jizou Swamp, Yamagata Prefecture, Japan",https://windows10spotlight.com/wp-content/uploads/2023/06/68d523570506e678fe0e65c748877ef3-1024x576.jpg,6/16/2023,38.8158982,139.835034
"Sandy Atlantic ocean beach at sunset, Sintra, Portugal",https://windows10spotlight.com/wp-content/uploads/2020/03/53ab9dba5fb3a10bbda268289dd8239a-1024x576.jpg,3/6/2020,38.8233416,-9.3229213
"Sunrise in the San Rafael Swell desert, Utah, USA",https://windows10spotlight.com/wp-content/uploads/2018/11/8ee68392b88698f095965e80e2960da3-1024x576.jpg,11/13/2018,38.8235827,-110.6773837
"Azenhas do Mar on a great sunset with a natural pool, Sintra near Lisbon, Portugal",https://windows10spotlight.com/wp-content/uploads/2024/06/2919008ee45d3818e7225243edd420a9-1024x576.jpg,6/25/2024,38.8368623,-9.460322
"Azenhas do Mar seaside town in Sintra, Portugal",https://windows10spotlight.com/wp-content/uploads/2021/10/1c23de3cac22cfbb36de93acc9e59b62-1024x576.jpg,10/2/2021,38.8368623,-9.460322
"Path in a redwood forest in northern California, USA",https://windows10spotlight.com/wp-content/uploads/2020/03/2ad3fd897a877d8c87ac8e3445404fcb-1024x576.jpg,3/24/2020,38.8375215,-120.8958242
"Glowing yellow autumn tree, Kebler Pass, Colorado, USA",https://windows10spotlight.com/wp-content/uploads/2017/05/675f8ffd84976f3e021ad164ea41f7e5-1024x576.jpg,5/13/2017,38.8497151,-107.1003262
"Sunset at Magoito beach, Sintra, Portugal",https://windows10spotlight.com/wp-content/uploads/2020/07/708b90417611ba473228a1455a02bdbd-1024x576.jpg,7/13/2020,38.8599695,-9.4509465
"A view of the sunset in the Flint Hills of Kansas just outside of Alma, Kansas, USA",https://windows10spotlight.com/wp-content/uploads/2022/02/a38e6f5a10e30dd8100109c8b4199e4f-1024x576.jpg,2/11/2022,38.8611041,-96.1966825
"Heidu Mountain at sunrise, Qinghai, China",https://windows10spotlight.com/wp-content/uploads/2025/08/07bf29358aefe76cd01fd47f3b94ed99-1024x576.jpg,4/10/2025,38.8675899,93.44964
"Garden of the Gods summer panorama, Colorado Springs, Colorado, USA",https://windows10spotlight.com/wp-content/uploads/2024/01/f42c03b77cd7cee41f656160347d7dcd-1024x576.jpg,1/18/2024,38.8717933,-104.8861757
"Sunrise on the red rocks formations of the Garden of the Gods in Colorado Springs, USA",https://windows10spotlight.com/wp-content/uploads/2021/07/bc372e2ddefdf5c5ab05e11976e1ce4a-1024x576.jpg,7/29/2021,38.8717933,-104.8861757
"The red rock spires of the Garden of the Gods against blue mountains, Colorado Springs, USA",https://windows10spotlight.com/wp-content/uploads/2019/04/59289c6ffc5e8f42814f0adf581cc67b-1024x576.jpg,4/15/2019,38.8717933,-104.8861757
"Moonset over Pikes Peak from the Garden of the Gods Park, Colorado Springs, USA",https://windows10spotlight.com/wp-content/uploads/2018/11/2d1921b2f818926b0184578525a16141-1024x576.jpg,11/25/2018,38.8717933,-104.8861757
"Sunset at Bowling Ball Beach, Point Arena, Mendocino, California, USA",https://windows10spotlight.com/wp-content/uploads/2024/03/5e826c6309ae8999caa8a4e7694bfff2-1024x576.jpg,3/4/2024,38.8718657,-123.6592552
"Lincoln Memorial steps, Washington DC, USA",https://windows10spotlight.com/wp-content/uploads/2018/01/f7c281aa441dda86e853377f4d23be71-1024x576.jpg,1/24/2018,38.8882736,-77.0500832
"Washington Monument sunrise from Lincoln Memorial steps, USA",https://windows10spotlight.com/wp-content/uploads/2021/08/f5b11ec996d47213d435a3de7000172b-1024x576.jpg,8/8/2021,38.8894838,-77.0352791
"Columns outside Supreme Court building, Washington DC, USA",https://windows10spotlight.com/wp-content/uploads/2020/05/feca6a0f9bc35336634beedb995b61da-1024x576.jpg,5/10/2020,38.8906116,-77.0045361
"Washington Monument view from the Lincoln Memorial, Washington D.C., USA",https://windows10spotlight.com/wp-content/uploads/2018/01/796de2768a6e8792f7e525b3410fc162-1024x576.jpg,1/22/2018,38.8950248,-77.0175222
"Su Portu beach and Chia Genovese viewing tower, Cagliari, Sardinia, Italy",https://windows10spotlight.com/wp-content/uploads/2020/02/7c36ea196d7c1c916ffeb490431ac26f-1024x576.jpg,2/24/2020,38.8971319,8.8859365
"Summer sunrise over Washington, D.C., Arlington, Virginia, USA",https://windows10spotlight.com/wp-content/uploads/2024/04/0ce769c609706744ce05e53b8b76ab02-1024x576.jpg,4/19/2024,38.9070575,-77.0437173
"High angle view of a lake at sunset, Lake Tahoe, Sierra Nevada, California, USA",https://windows10spotlight.com/wp-content/uploads/2022/03/35f24d1eef419db4b09821262bc7f5d7-1024x576.jpg,3/17/2022,38.9101824,-119.9531524
"Wildflower field under summer morning sky, Mount Crested Butte, Colorado, USA",https://windows10spotlight.com/wp-content/uploads/2025/11/386416a110e1340af3388527016a2e88-1024x576.jpg,9/29/2025,38.9121756,-106.9624239
"Lighthouse over the cliff by the sea, Boxia Bay Park, Dalian, Liaoning, China",https://windows10spotlight.com/wp-content/uploads/2025/10/0ac5844bc466d1927f67d10029f872ad-1024x576.jpg,7/21/2025,38.9139899,121.6147
"Cross-sea bridge at dusk, Dalian, Liaoning, China",https://windows10spotlight.com/wp-content/uploads/2025/06/2e596c5ca0583138eef8e7127e77c30a-1024x576.jpg,1/24/2025,38.9139899,121.6147
"Fluorescent beach In Yellow Sea, Dalian, Liaoning, China",https://windows10spotlight.com/wp-content/uploads/2024/04/9dd96e7ed668f799b20eff9132fc0971-1024x576.jpg,4/30/2024,38.9139899,121.6147
"Dalian Cross-Sea Bridge at dusk, landmark of Dalian, Liaoning, China",https://windows10spotlight.com/wp-content/uploads/2018/03/da7812b186d7b04e0a047a06a972e034-1024x576.jpg,3/24/2018,38.9139899,121.6147
"Scenery of Rainbow mountain at sunset, Zhangye Danxia National Geopark, Gansu, China",https://windows10spotlight.com/wp-content/uploads/2023/01/cb819e9798f0e1db7991fcff1d69ff5c-1024x576.jpg,1/9/2023,38.9259199,100.44981
"Colorful Zhangye Danxia Landform in Gansu, China",https://windows10spotlight.com/wp-content/uploads/2021/10/4fddaa83cd89ab66baed9ce72a26fc58-1024x576.jpg,10/21/2021,38.9259199,100.44981
"Colorful mountains in Danxia landform in Zhangye National Geopark, Gansu, China",https://windows10spotlight.com/wp-content/uploads/2021/10/b117b4b2eda236aca21ede0010b007c1-1024x576.jpg,10/4/2021,38.9259199,100.44981
"Summer sunset in China's rainbow mountain, Zhangye National Geopark",https://windows10spotlight.com/wp-content/uploads/2021/04/ecd298a178b53517e5f2870cb2380c1b-1024x576.jpg,4/10/2021,38.9259199,100.44981
"Unusual colored rocks in Zhangye Danxia Landform Geological Park, Gansu Province, China",https://windows10spotlight.com/wp-content/uploads/2018/09/b5e2f0a9e18f6eaa67886c96eb64b0b0-1024x576.jpg,9/2/2018,38.9259199,100.44981
"Danxia landform with colorful mountain in Zhangye, Gansu of China",https://windows10spotlight.com/wp-content/uploads/2017/08/e1f8de0ae89bdaf92141513d2ae3a60b-1024x576.jpg,8/28/2017,38.9259199,100.44981
"Colorful mountain in Danxia landform in Zhangye, Gansu, China",https://windows10spotlight.com/wp-content/uploads/2017/06/0ad62a612ae31c67624b30626795875d-1024x576.jpg,6/15/2017,38.9259199,100.44981
"Trail in Monongahela National Forest near Bickle Knob, West Virginia, USA",https://windows10spotlight.com/wp-content/uploads/2022/01/a658f557e47df7e7b69cf40c636b162c-1024x576.jpg,1/4/2022,38.9342746,-79.7314516
"Cala Tarida Beach, Ibiza, Balearic islands, Spain",https://windows10spotlight.com/wp-content/uploads/2019/08/d548acb8c03115c5ee1ccca2c3408a41-1024x576.jpg,8/15/2019,38.9409276,1.235644
"Emerald Bay with Fannette Island in morning, Lake Tahoe sunrise, California, USA",https://windows10spotlight.com/wp-content/uploads/2023/07/9a7c68eb658e1958e5261b17993db8a8-1024x576.jpg,7/31/2023,38.9499894,-120.1082038
"Point Arena Lighthouse aerial view, California, USA",https://windows10spotlight.com/wp-content/uploads/2018/06/46e6f79deb1272e9168ae692243db097-1024x576.jpg,6/19/2018,38.9547347,-123.740523
"Óscar Carmona Bridge over river Tagus, Vila Franca de Xira, Lisbon, Portugal",https://windows10spotlight.com/wp-content/uploads/2020/03/e9aea67d8e25c77852a9aacd46a7215a-1024x576.jpg,3/25/2020,38.9549979,-8.9888982
"Hittite lion sculpture of the Lion Gate, Hattusa, Turkey",https://windows10spotlight.com/wp-content/uploads/2021/04/fa3dee85fdb67ac6bc1c6c297940a7b7-1024x576.jpg,4/26/2021,38.963745,35.243322
"The popular beach town Ericeira in the afternoon sun, Portugal",https://windows10spotlight.com/wp-content/uploads/2019/12/71225ac74ab517ca9b7f328d4292bea5-1024x576.jpg,12/2/2019,38.9664933,-9.4176169
"Olive groves around the National Park Coldstream Tables, Ciudad Real, Castilla la Mancha, Spain",https://windows10spotlight.com/wp-content/uploads/2021/06/e407400f59f4e331b060390adfd3f988-1024x576.jpg,6/26/2021,38.9848295,-3.9273778
"Spectacular sunset at the Castle Rock State Park in Kansas, USA",https://windows10spotlight.com/wp-content/uploads/2021/06/2059a5cd945f6fa8e3f730c3a662780b-1024x576.jpg,6/11/2021,39.011902,-98.4842465
"Fluorescent beach at Yellow Sea, Dalian, Liaoning, China",https://windows10spotlight.com/wp-content/uploads/2025/12/84c1c07005c7114262e6102fd00e42c1-1024x576.jpg,11/1/2025,39.0196416,121.7594384
"Last lingering rays at sunrise, Dolly Sods Wilderness, West Virginia, USA",https://windows10spotlight.com/wp-content/uploads/2017/03/96ccbb5e180d01c86dd19da33cafd9bc-1024x576.jpg,3/2/2017,39.0448313,-79.3436563
"Neon electric blue jellyfish at night, Maryland, USA",https://windows10spotlight.com/wp-content/uploads/2021/06/9fab464d646fe50c676f57eb08a5eaa6-1024x576.jpg,6/13/2021,39.0457549,-76.6412712
"Abandoned old wooden mill near river cliff, Crystal, Colorado, USA",https://windows10spotlight.com/wp-content/uploads/2017/01/64859ab052c273945a8f5885cd4187c3-1024x576.jpg,1/8/2017,39.0591557,-107.1011585
"Reflection of snow capped Maroon Bells in fall at sunrise, Colorado, USA",https://windows10spotlight.com/wp-content/uploads/2023/06/99941d27148564e68dec0b3d7c3f86cc-1024x576.jpg,6/24/2023,39.0710453,-106.9889856
"Sunset over Maroon Bells, Elk Mountains, Colorado, USA",https://windows10spotlight.com/wp-content/uploads/2020/04/72901084dfd6963029566d70e602ec6b-1024x576.jpg,4/18/2020,39.0710453,-106.9889856
"Starfish and sponge of the Mediterranean Sea, Greece",https://windows10spotlight.com/wp-content/uploads/2025/08/89a7230008aeb3a6ba37186e756791b5-1024x576.jpg,4/7/2025,39.074208,21.824312
"Cute lazy domestic kitten laying on the ground, Greece",https://windows10spotlight.com/wp-content/uploads/2018/10/e94c3f91280ea98088d009d44a956674-1024x576.jpg,10/19/2018,39.074208,21.824312
"Close-up of cable stayed bridge in Tianjin, China",https://windows10spotlight.com/wp-content/uploads/2025/09/ec0211ba239894836ed691375b5b8ea2-1024x576.jpg,6/5/2025,39.085099,117.199369
"Dinosaurs explore the sea, Dalian Coast National Geological Park, Jinshitan Scenic Area, Liaoning, China",https://windows10spotlight.com/wp-content/uploads/2021/08/03f30527b806949d34b91071000b0700-1024x576.jpg,8/27/2021,39.09043,122.01595
"Scenic morning landscape of Lake Tahoe shore with clear waters, Nevada, USA",https://windows10spotlight.com/wp-content/uploads/2024/05/7ed9101a64b1b1347ac8aa95aaa83047-1024x576.jpg,5/18/2024,39.0968493,-120.0323507
"Big round boulders in Lake Tahoe at summer sunset, Nevada, USA",https://windows10spotlight.com/wp-content/uploads/2024/03/478ca4889ccca1413de53b3dfc4b07cd-1024x576.jpg,3/24/2024,39.0968493,-120.0323507
"Lake Tahoe in purple sunset, Sierra Nevada, USA",https://windows10spotlight.com/wp-content/uploads/2022/10/625527de779f48dab1fe5ab2e2313b47-1024x576.jpg,10/8/2022,39.0968493,-120.0323507
"Stormy sunset over Lake Tahoe and Bonsai Rock, Lake Tahoe, California, USA",https://windows10spotlight.com/wp-content/uploads/2022/07/43dab98b26c0575056bd4308c89ab4ba-1024x576.jpg,7/15/2022,39.0968493,-120.0323507
"Fiery sunrise at Lake Tahoe in Sierra Nevada Mountains, California, USA",https://windows10spotlight.com/wp-content/uploads/2022/03/97cf7076c89ef5b16d5f89f731cc4773-1024x576.jpg,3/23/2022,39.0968493,-120.0323507
